depth,BT,BSAL,SSAL,SST,chla,month,season,SBFDESED,SEDSIZE,SUBREGION2,BENHAB,SBFDEPTH,SBF.GRP,LPI
148,12.95,35.546,34.341,23.64,0.235175609588623,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
95,9.33,33.53,32.144,13.02,1.04386699199677,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_183,High Flat,HighFlat,HighLandPosition
122,8.13,33.458,31.979,10.75,2.82619023323059,11,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
166,9.07,34.188,32.8,12.98,2.21265006065369,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
37,17.29,32.965,32.549,17.64,1.8906466960907,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
87,9.82,32.878,32.59,11.02,2.57234692573547,10,FALL,SomewhatDeepDepressionGrave,0.5,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
175,6.75,33.874,33.138,11.67,1.3779228925705,10,FALL,DeeperFlatSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Flat,MidFlat,MidLandPosition
144,11.34,34.009,33.504,12.59,1.04630565643311,11,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
189,7.77,34.392,32.835,9.94,1.09913003444672,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
24,19.44,31.952,31.914,19.64,1.17545461654663,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
31,12.13,31.446,30.759,22.35,0.697367429733276,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
72,9.45,32.782,32.386,13.6,2.39302778244019,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
130,13.68,35.718,34.836,22.98,0.381350696086884,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
202,12.44,35.491,34.224,18.39,1.21982395648956,10,FALL,SideSlopeGravel,0.5,GulfofMaine,GOM_7,Side Slope,HighSlope,HighLandPosition
27,18.65,32.291,32.289,18.65,2.30487966537476,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
31,18.06,32.083,31.786,18.95,0.884501576423645,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
33,15.78,32.35,32.335,15.97,2.34819269180298,9,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
228,9.84,35.121,33.845,13.91,1.24417996406555,11,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
103,12.4,34.902,34.608,22.9,0.287194281816483,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
65,11.04,32.636,32.087,17.2,1.33593046665192,10,FALL,HighFlatSand,0.48,SouthernNewEngland,SNE_6,High Flat,HighFlat,HighLandPosition
35,13.62,33.282,31.662,25.83,0.417209297418594,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
31,16.63,32.836,32.478,23.64,0.490698665380478,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
56,12.35,32.575,32.405,16.96,0.473753601312637,9,FALL,ShallowDepressionSand,0.35,GulfofMaine,GOM_557,Shallow Depression,Depression,LowLandPosition
83,10.1,32.956,32.496,15.6,1.385178565979,10,FALL,SomewhatDeepFlatGravel,0.5,GulfofMaine,GOM_1078,Somewhat Deep Flat,MidFlat,MidLandPosition
124,14.48,35.826,34.366,19.41,0.752093017101288,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,24.46,30.282,29.981,25.12,1.1402143239975,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
40,9.94,32.095,31.734,12.17,3.43034911155701,10,FALL,VeryShallowFlatGravel,0.5,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
108,13.91,35.721,32.706,24.11,0.394835472106934,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
65,13.05,32.453,32.327,14.21,4.28470373153687,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
88,7.88,33.097,32.213,14.27,1.40604960918427,10,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_6,High Flat,HighFlat,HighLandPosition
47,14.71,32.527,32.465,15.34,3.20253801345825,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
104,13.35,35.235,32.731,14.66,1.43198716640472,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
247,9.47,35.162,32.276,11.71,0.9747872,11,FALL,DeepestDepressionGravel,0.5,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
17,18.83,31.988,31.944,19.4,0.60630339384079,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
62,12.94,33.738,32.197,17.75,0.991779446601868,10,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
169,7.3,33.841,32.495,14.3,1.2948352098465,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
119,13.64,35.699,32.606,26.37,0.439699113368988,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
60,18.7,33.942,34.006,21.6,0.475340187549591,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
57,14.98,32.109,32.086,15.33,3.74696946144104,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
26,21.89,31.865,31.847,21.92,1.72367417812347,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
193,8.52,34.086,33.25,11.83,1.013656,11,FALL,DeeperDepressionSand,0.35,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
37,15.45,32.191,32.194,15.41,3.019818,11,FALL,VeryShallowFlatSand,0.36,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
70,8.5,32.826,32.418,11.87,1.6540367603302,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
155,10.53,34.132,33.281,11.67,1.060332,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
130,11.66,35.144,33.363,20.24,0.933117389678955,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
22,20.2,32.054,30.849,23.9,1.71420955657959,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
48,16.29,32.12,32.118,16.29,5.78537082672119,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
85,10.69,32.373,32.185,12.98,0.901177525520325,10,FALL,SomewhatDeepDepressionSand,0.35,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
58,13.55,33.636,32.771,19.39,0.991779446601868,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
196,8.33,34.961,32.146,15.18,1.48050498962402,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
63,14.96,32.569,32.538,15.16,0.851315081119537,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
32,16.17,32.597,32.441,16.86,3.37064719200134,10,FALL,VeryShallowFlatGravel,0.5,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
88,13.03,34.916,34.284,20.45,0.427689075469971,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
152,7.02,33.457,32.24,11.67,1.14622938632965,11,FALL,DeeperFlatGravel,0.5,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
140,10.47,33.448,33.296,10.4,0.95596832036972,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
39,17.36,31.915,31.908,17.45,1.53995406627655,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
252,8.65,34.56,33.034,13.75,1.26765847206116,10,FALL,DeepestDepressionSand,0.17,GulfofMaine,GOM_8,Deepest Depression,Depression,LowLandPosition
133,14.12,35.581,35.056,20.58,1.34355354309082,10,FALL,HighFlatSand,0.48,SouthernNewEngland,SNE_6,High Flat,HighFlat,HighLandPosition
91,9.52,33.095,34.561,23.95,0.271408081054688,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
95,6.78,32.854,31.585,17.03,1.20769453048706,10,FALL,SideSlopeSand,0.48,GulfofMaine,GOM_12,Side Slope,HighSlope,HighLandPosition
58,12.99,32.205,31.95,17.2,2.19430088996887,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
174,7.3,34.3,31.926,12.6,1.13368356227875,10,FALL,DeeperFlatGravel,0.5,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
160,7.2,33.648,32.51,10.8,2.21528100967407,11,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
197,8.29,34.643,31.88,13.26,1.4728262424469,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
42,11.89,32.078,31.729,13.76,1.34780931472778,10,FALL,ShallowDepressionGravel,0.5,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
175,7.37,34.034,32.826,14.7,1.31149804592133,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
201,13.52,35.698,35.742,26.08,0.519091188907623,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
75,11.31,32.679,32.34,16.78,1.94966673851013,10,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
114,7.23,33.299,32.266,15.41,1.02909374237061,10,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
109,10.95,34.373,32.926,12.76,1.02013182640076,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
103,12.84,35.587,35.64,22.63,0.613740205764771,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
81,9.53,32.748,32.08,15.9,3.86678338050842,10,FALL,SomewhatDeepDepressionGrave,0.5,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
49,12.37,33.291,32.522,17.07,1.0844898223877,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
68,12.56,32.812,33.482,18.92,0.842383801937103,9,FALL,ModerateDepressionSand,0.17,SouthernNewEngland,SNE_372,Moderate Depression,Depression,LowLandPosition
142,11.04,33.723,33.225,11.74,0.975319445133209,11,FALL,DeepDepressionSand,0.17,GulfofMaine,GOM_2,Deep Depression,Depression,LowLandPosition
113,7.91,32.92,32.172,13.07,3.64872217178345,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
186,7.81,34.409,32.124,15.13,1.31579804420471,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
72,11.66,33.901,33.728,18.95,0.758061528205872,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
27,20.31,31.499,31.433,20.61,1.3966805934906,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
119,7.09,33.552,32.665,11.76,1.69120061397552,10,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
63,10.51,33.607,34.93,25.38,0.275116950273514,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
230,9.12,34.62,33.272,13.36,1.26765847206116,10,FALL,DeeperFlatSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Flat,MidFlat,MidLandPosition
34,19.88,33.395,33.989,25.14,0.739629447460175,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
50,15.81,32.736,32.728,15.94,2.31776404380798,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
56,10.28,32.477,32.173,14.16,2.6779637336731,10,FALL,ShallowDepressionSilt/Mud,0.03,GulfofMaine,GOM_8,Shallow Depression,Depression,LowLandPosition
203,8.12,34.302,32.595,10.6,1.02706360816956,11,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
82,14.54,33.004,32.907,15.64,1.31778573989868,10,FALL,ModerateFlatSand,0.48,GulfofMaine,GOM_557,Moderate Flat,MidFlat,MidLandPosition
119,12.91,35.337,32.057,26.95,0.260066151618958,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
371,11.52,35.462,35.318,19.21,0.437059491872787,10,FALL,SideSlopeSand,0.35,GulfofMaine,GOM_5,Side Slope,HighSlope,HighLandPosition
36,12.66,32.678,32.486,19.71,0.821584105491638,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
91,7.72,33.463,32.713,10.06,1.49746942520142,11,FALL,SideSlopeSilt/Mud,0.03,GulfofMaine,GOM_7,Side Slope,HighSlope,HighLandPosition
191,11.36,35.437,33.256,15.83,1.03982818126678,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
68,11.37,32.516,32.346,12.22,3.64872217178345,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
45,9.7,32.694,32.21,21.11,0.390596091747284,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
39,11.57,32.574,32.062,22.79,0.892104983329773,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
73,8.66,32.781,32.963,21.21,0.383896797895432,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
96,10.43,34.218,31.759,17.42,0.822115004062653,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
113,13.8,35.271,33.819,20.4,0.365132510662079,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
34,20.01,32.085,31.772,20.46,0.569435179233551,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
174,7.42,34.224,32.937,11.29,1.15359210968018,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
102,9.51,33.549,32.406,11.15,1.84687793254852,10,FALL,SomewhatDeepDepressionSilt/,0.03,GulfofMaine,GOM_247,Somewhat Deep Depression,Depression,LowLandPosition
87,10.1,33.112,32.408,15.8,0.985905706882477,9,FALL,SomewhatDeepDepressionSand,0.36,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
68,14.05,32.147,32.111,14.21,0.901177525520325,10,FALL,ShallowDepressionSand,0.36,GulfofMaine,GOM_1451,Shallow Depression,Depression,LowLandPosition
122,9.05,34.269,32.797,12.7,1.7894458770752,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
52,12.42,32.467,31.891,18.3,0.961235702037811,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_223,Moderate Flat,MidFlat,MidLandPosition
57,8.99,32.709,33.342,21.88,0.298615306615829,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
50,10.52,32.461,32.035,12.74,3.85693168640137,11,FALL,ShallowDepressionSand,0.17,GulfofMaine,GOM_8,Shallow Depression,Depression,LowLandPosition
63,12.01,32.726,32.085,19.5,1.55151164531708,10,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
94,11.47,33.648,34.197,21.08,0.389385938644409,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
141,8.5,33.924,33.03,10.4,1.3458354473114,11,FALL,DeepFlatSilt/Mud,0.03,GulfofMaine,GOM_24,Deep Flat,MidFlat,MidLandPosition
23,21.41,30.776,29.361,21.7,4.28463935852051,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
52,10.93,32.797,32.11,13.05,2.421593,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
39,12.32,32.532,32.04,22.27,0.561999380588531,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
33,9.61,32.624,31.325,25.03,0.690195679664612,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
44,13.62,33.318,33.317,24.09,0.509919404983521,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
73,9.36,33.078,31.687,20.29,2.20755362510681,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
232,9.02,34.557,33.092,13.8,1.26765847206116,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
123,12.47,35.424,32.868,19.7,0.645093739032745,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
256,9.04,35.225,34.258,22.45,0.269630670547485,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
28,18.55,31.779,31.535,18.7,3.02039456367493,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
26,22.8,31.61,30.993,23.9,0.578613102436066,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
72,16.83,33.415,34.059,21.33,1.38913607597351,10,FALL,ModerateFlatSand,0.48,SouthernNewEngland,SNE_223,Moderate Flat,MidFlat,MidLandPosition
56,11.18,32.53,31.927,16.15,0.557079434394836,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_223,Moderate Depression,Depression,LowLandPosition
55,8,32.171,30.874,20.6,0.805397987365723,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
181,8.43,34.654,32.52,14.45,1.38677203655243,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
26,17.1,32.041,31.865,18.29,2.34937858581543,9,FALL,ModerateDepressionGravel,0.5,SouthernNewEngland,SNE_873,Moderate Depression,Depression,LowLandPosition
244,6.64,34.138,32.376,13.05,1.44570016860962,10,FALL,DeepestDepressionSilt/Mud,0.03,GulfofMaine,GOM_72/8/87,Deepest Depression,Depression,LowLandPosition
25,20.02,32.043,32.043,20.03,2.87706017494202,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
73,12.41,33.824,32.932,20.07,0.991779446601868,10,FALL,SomewhatDeepFlatSand,0.35,SouthernNewEngland,SNE_949,Somewhat Deep Flat,MidFlat,MidLandPosition
29,21,32.212,30.762,24.6,0.891137182712555,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
43,11.91,33.405,32.71,25.92,0.417209297418594,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
113,10.04,33.499,32.923,11.64,1.35820639133453,10,FALL,DeepFlatSilt/Mud,0.03,GulfofMaine,GOM_24,Deep Flat,MidFlat,MidLandPosition
36,14.92,32.843,32.444,19.18,0.967593669891357,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
37,14.69,32.274,32.218,19.38,1.42556202411652,10,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_6,Moderate Flat,MidFlat,MidLandPosition
166,13.1,35.648,34.948,21.88,0.771901369094849,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,18.7,31.943,31.932,18.7,3.87880682945251,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
55,13.09,32.816,32.048,23.37,0.951389729976654,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
58,7.9,32.234,31.203,22.6,0.289877653121948,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
86,9.93,32.592,32.041,14.7,1.55555438995361,10,FALL,ModerateFlatGravel,0.5,GulfofMaine,GOM_1028,Moderate Flat,MidFlat,MidLandPosition
47,11.42,32.59,31.393,24.42,0.585827112197876,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,15.03,32.573,32.455,15.03,3.55885457992554,10,FALL,VeryShallowDepressionGravel,0.5,GulfofMaine,GOM_18,Very Shallow Depression,Depression,LowLandPosition
185,6.9,33.944,32.354,10.5,1.29284060001373,10,FALL,LowSlopeSand,0.17,GulfofMaine,GOM_5,Low Slope,LowSlope,LowLandPosition
87,11.25,34.159,32.629,22.27,0.526624083518982,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
171,12.59,35.557,32.534,14.97,1.34286463260651,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
78,8.84,32.515,31.749,11.06,3.74058938026428,10,FALL,ModerateDepressionSilt/Mud,0.03,GulfofMaine,GOM_2367,Moderate Depression,Depression,LowLandPosition
